"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
791,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.59"
792,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.59"
793,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.59"
794,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.59"
795,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.59"
796,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.6"
797,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.6"
798,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.6"
799,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.6"
800,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.6"
801,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.61"
802,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.61"
803,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.61"
804,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.61"
805,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.61"
806,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.62"
807,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.62"
808,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.62"
809,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.62"
810,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.62"
811,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.63"
812,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.63"
813,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.63"
814,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.63"
815,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.63"
816,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.64"
817,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.64"
818,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.64"
819,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.64"
820,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.64"
821,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.65"
822,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.65"
823,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.65"
824,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.65"
825,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.65"
826,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.66"
827,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.66"
828,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.66"
829,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.66"
830,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.66"
831,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.67"
832,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.67"
833,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.67"
834,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.67"
835,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.67"
836,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.68"
837,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.68"
838,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.68"
839,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.68"
840,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.68"
841,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.69"
842,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.69"
843,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.69"
844,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.69"
845,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.69"
846,0,0,0,1,140,1,-224,1.84798174243302,40,"0","-0.7"
847,0,0,0,1,219,2,908,9.31822440144078,41,"0","-0.7"
848,0,0,0,1,636,3,-16,0.248794729226958,42,"0","-0.7"
849,0,0,0,1,495,4,426,1.87085706175328,43,"0","-0.7"
850,0,0,0,1,340,5,891,10.893196348975,44,"0","-0.7"
851,0,0,0,1,29,1,339,1.02283419617535,40,"0","-0.71"
852,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.71"
853,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.71"
854,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.71"
855,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.71"
856,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.72"
857,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.72"
858,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.72"
859,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.72"
860,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.72"
861,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.73"
862,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.73"
863,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.73"
864,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.73"
865,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.73"
866,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.74"
867,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.74"
868,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.74"
869,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.74"
870,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.74"
871,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.75"
872,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.75"
873,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.75"
874,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.75"
875,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.75"
876,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.76"
877,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.76"
878,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.76"
879,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.76"
880,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.76"
881,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.77"
882,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.77"
883,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.77"
884,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.77"
885,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.77"
886,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.78"
887,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.78"
888,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.78"
889,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.78"
890,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.78"
891,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.79"
892,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.79"
893,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.79"
894,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.79"
895,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.79"
896,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.8"
897,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.8"
898,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.8"
899,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.8"
900,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.8"
901,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.81"
902,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.81"
903,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.81"
904,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.81"
905,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.81"
906,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.82"
907,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.82"
908,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.82"
909,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.82"
910,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.82"
911,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.83"
912,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.83"
913,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.83"
914,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.83"
915,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.83"
916,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.84"
917,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.84"
918,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.84"
919,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.84"
920,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.84"
921,0,0,0,1,140,1,-224,1.84798174243302,40,"0","-0.85"
922,0,0,0,1,219,2,908,9.31822440144078,41,"0","-0.85"
923,0,0,0,1,636,3,-16,0.248794729226958,42,"0","-0.85"
924,0,0,0,1,495,4,426,1.87085706175328,43,"0","-0.85"
925,0,0,0,1,340,5,891,10.893196348975,44,"0","-0.85"
926,0,0,0,1,29,1,339,1.02283419617535,40,"0","-0.86"
927,0,0,0,1,101,2,570,0.968179983490419,41,"0","-0.86"
928,0,0,0,1,231,3,-216,0.791295013919077,42,"0","-0.86"
929,0,0,0,1,1076,4,930,1.79546860944683,43,"0","-0.86"
930,0,0,0,1,86,5,-725,2.16376283823421,44,"0","-0.86"
931,0,0,0,1,202,1,527,11.5270904047253,40,"0","-0.87"
932,0,0,0,1,1381,2,956,1.38472317432384,41,"0","-0.87"
933,0,0,0,1,417,3,-869,9.25167905383208,42,"0","-0.87"
934,0,0,0,1,505,4,-806,2.68869827007766,43,"0","-0.87"
935,0,0,0,1,640,5,-792,16.8405579785213,44,"0","-0.87"
936,0,0,0,1,1315,1,-492,5.19841795377399,40,"0","-0.88"
937,0,0,0,1,996,2,-294,5.07799799584828,41,"0","-0.88"
938,0,0,0,1,261,3,-180,0.0564363261853465,42,"0","-0.88"
939,0,0,0,1,606,4,-860,1.31887785969014,43,"0","-0.88"
940,0,0,0,1,349,5,-693,1.67251081063692,44,"0","-0.88"
941,0,0,0,1,1113,1,-362,3.21712407600704,40,"0","-0.89"
942,0,0,0,1,523,2,156,3.30830725217917,41,"0","-0.89"
943,0,0,0,1,556,3,418,1.36629244588207,42,"0","-0.89"
944,0,0,0,1,189,4,-684,1.40158433288586,43,"0","-0.89"
945,0,0,0,1,33,5,6,0.102877969258539,44,"0","-0.89"
946,0,0,0,1,1074,1,789,7.37488883100931,40,"0","-0.9"
947,0,0,0,1,752,2,-365,5.41665346656011,41,"0","-0.9"
948,0,0,0,1,420,3,689,13.2936651284455,42,"0","-0.9"
949,0,0,0,1,75,4,-317,0.710844728423296,43,"0","-0.9"
950,0,0,0,1,583,5,-874,7.35615788922531,44,"0","-0.9"
951,0,0,0,1,109,1,78,1.03244775949764,40,"0","-0.91"
952,0,0,0,1,1115,2,-241,2.0420563820466,41,"0","-0.91"
953,0,0,0,1,41,3,588,7.62557366168144,42,"0","-0.91"
954,0,0,0,1,218,4,278,5.7869759402631,43,"0","-0.91"
955,0,0,0,1,107,5,-26,0.000813272743767773,44,"0","-0.91"
956,0,0,0,1,255,1,691,6.07098413343786,40,"0","-0.92"
957,0,0,0,1,544,2,121,0.389620763166173,41,"0","-0.92"
958,0,0,0,1,755,3,-563,5.69096106955755,42,"0","-0.92"
959,0,0,0,1,107,4,81,1.05740329360251,43,"0","-0.92"
960,0,0,0,1,47,5,-146,0.827465112772639,44,"0","-0.92"
961,0,0,0,1,153,1,-769,2.69389171594587,40,"0","-0.93"
962,0,0,0,1,470,2,-872,3.0839705056204,41,"0","-0.93"
963,0,0,0,1,283,3,-17,0.0909842864601781,42,"0","-0.93"
964,0,0,0,1,417,4,-516,6.68266237624935,43,"0","-0.93"
965,0,0,0,1,1045,5,939,0.19743254567756,44,"0","-0.93"
966,0,0,0,1,766,1,364,1.33662069802591,40,"0","-0.94"
967,0,0,0,1,327,2,274,0.408964135789027,41,"0","-0.94"
968,0,0,0,1,279,3,752,12.5312320329457,42,"0","-0.94"
969,0,0,0,1,30,4,-412,2.00207737486077,43,"0","-0.94"
970,0,0,0,1,366,5,420,2.83778341108809,44,"0","-0.94"
971,0,0,0,1,523,1,47,0.156104501408812,40,"0","-0.95"
972,0,0,0,1,158,2,-321,5.72773049449014,41,"0","-0.95"
973,0,0,0,1,897,3,-825,0.762999744590276,42,"0","-0.95"
974,0,0,0,1,302,4,-63,1.46478685104053,43,"0","-0.95"
975,0,0,0,1,75,5,516,9.00581573545185,44,"0","-0.95"
976,0,0,0,1,533,1,-626,2.82123267687893,40,"0","-0.96"
977,0,0,0,1,817,2,809,8.13478411305941,41,"0","-0.96"
978,0,0,0,1,172,3,-150,1.72389687059901,42,"0","-0.96"
979,0,0,0,1,421,4,-863,4.04030098102214,43,"0","-0.96"
980,0,0,0,1,497,5,-687,11.8757063465601,44,"0","-0.96"
981,0,0,0,1,637,1,250,1.50039746354386,40,"0","-0.97"
982,0,0,0,1,47,2,-921,5.45686253626927,41,"0","-0.97"
983,0,0,0,1,91,3,-302,3.04259103585876,42,"0","-0.97"
984,0,0,0,1,31,4,716,6.8676603817634,43,"0","-0.97"
985,0,0,0,1,44,5,-156,2.51284265395598,44,"0","-0.97"
986,0,0,0,1,1563,1,-7,0.0646521229958962,40,"0","-0.98"
987,0,0,0,1,235,2,603,5.62538066728811,41,"0","-0.98"
988,0,0,0,1,952,3,-362,1.407111962114,42,"0","-0.98"
989,0,0,0,1,72,4,-692,3.86352160169558,43,"0","-0.98"
990,0,0,0,1,132,5,499,10.390196543329,44,"0","-0.98"
991,0,0,0,1,503,1,-581,6.13916687682135,40,"0","-0.99"
992,0,0,0,1,616,2,-164,0.121958378307457,41,"0","-0.99"
993,0,0,0,1,1064,3,354,11.5364474734587,42,"0","-0.99"
994,0,0,0,1,262,4,-503,4.02726501997976,43,"0","-0.99"
995,0,0,0,1,45,5,520,0.531432229208462,44,"0","-0.99"
