"index","s","d","p","q","n","rep","mean","vara","seed","phi","theta"
214,22,0,1,6,93,4,-574,3.96788738368767,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
215,22,0,5,8,187,5,230,0.555537951075094,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
216,22,1,6,5,761,1,-44,0.218189755585008,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
217,22,1,11,10,535,2,-230,2.8839401736596,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
218,22,1,10,6,149,3,-674,15.2830668268709,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
219,22,1,7,5,598,4,-734,1.61348098469983,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
220,22,1,6,6,581,5,90,1.04861326075801,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
221,23,0,10,4,251,1,-930,7.23489190996051,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
222,23,0,7,9,393,2,751,0.811412261115859,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
223,23,0,7,7,438,3,672,6.31244786582089,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
224,23,0,6,7,120,4,143,0.0850461655835365,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
225,23,0,11,10,70,5,519,14.1454281479356,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261"
226,23,1,8,8,488,1,623,4.88854802053137,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
227,23,1,12,10,785,2,-237,0.102139918896037,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409"
228,23,1,8,2,346,3,-870,6.41356400086288,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126"
229,23,1,3,2,146,4,-111,1.03374862880986,43,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716"
230,23,1,7,8,868,5,-706,0.71987287093178,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
231,24,0,2,3,89,1,-958,10.3884970534681,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716"
232,24,0,2,12,297,2,-419,1.45965797547006,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
233,24,0,2,10,117,3,-79,1.31746665817017,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
234,24,0,0,10,191,4,602,2.99102119583067,43,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
235,24,0,11,0,194,5,-152,2.50352034753881,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0"
236,24,1,12,1,130,1,637,0.0451774837015476,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089"
237,24,1,10,4,553,2,503,0.185542743641318,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
238,24,1,11,7,319,3,448,0.118289623835929,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
239,24,1,11,1,152,4,416,3.71988243510774,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337"
240,24,1,4,5,346,5,654,1.60445954005514,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
241,25,0,2,1,120,1,468,1.69140875668398,40,"0.343249502380434 -0.146881709557787","0.196121407672383"
242,25,0,0,1,177,2,185,0.936493163435923,41,"0","0.343249502380434"
243,25,0,7,1,140,3,-44,0.100298397641572,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914"
244,25,0,12,12,483,4,884,6.1853259456145,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409 0.329722554168277 -0.240298537950442"
245,25,0,7,0,194,5,-670,0.401820831452465,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","0"
246,25,1,12,2,152,1,657,0.159151789040431,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998"
247,25,1,5,5,227,2,388,5.73524632634073,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
248,25,1,3,5,477,3,770,11.5633884061646,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
249,25,1,6,11,427,4,125,0.85014996461964,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
250,25,1,8,12,177,5,106,0.192798614581618,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
251,26,0,6,7,130,1,-552,9.04182574157754,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
252,26,0,9,3,352,2,-135,0.386114567689842,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337"
253,26,0,2,2,322,3,573,3.53537832564223,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818"
254,26,0,9,0,157,4,-129,1.4811750405912,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","0"
255,26,0,7,5,152,5,-168,2.04854745412569,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
256,26,1,6,5,174,1,781,0.185028893780139,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
257,26,1,2,2,128,2,372,0.21884932834322,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818"
258,26,1,5,2,121,3,945,10.4246069437149,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834"
259,26,1,4,5,507,4,191,3.17562215817449,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
260,26,1,6,11,334,5,-124,1.45068273371395,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
261,27,0,8,8,283,1,-337,4.56062230112003,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
262,27,0,10,7,154,2,786,4.59040175846828,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
263,27,0,10,2,136,3,928,3.6800567449565,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337"
264,27,0,3,7,538,4,-943,1.23647000662369,43,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
265,27,0,7,8,139,5,861,2.39839381811325,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
266,27,1,6,1,516,1,573,0.00637525275737878,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834"
267,27,1,3,12,185,2,-531,5.1852632184214,41,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
268,27,1,4,11,533,3,484,3.69492240468857,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
269,27,1,6,0,322,4,607,7.46775808972201,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","0"
270,27,1,0,8,247,5,-552,1.40844676028544,44,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
271,28,0,6,6,174,1,-285,1.73564469687788,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
272,28,0,9,5,139,2,-233,0.655815561609541,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
273,28,0,4,0,95,3,444,1.7875414934219,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","0"
274,28,0,5,2,134,4,771,5.42481597453459,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834"
275,28,0,5,11,75,5,519,14.1454281479356,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
276,28,1,1,5,138,1,659,3.37950715151746,40,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184"
277,28,1,0,0,483,2,195,2.33145351994078,41,"0","0"
278,28,1,11,12,316,3,389,2.78458588569949,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522","0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891 0.316387739129261 -0.344604788024409 0.329722554168277"
279,28,1,7,9,332,4,12,0.185684667082221,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
280,28,1,4,4,551,5,-898,16.6194976221822,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
281,29,0,12,1,259,1,-925,9.45726526909612,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089"
282,29,0,6,6,659,2,-291,7.23519970753101,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
283,29,0,7,4,116,3,-68,0.593874293226719,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522"
284,29,0,9,9,85,4,-901,6.84978193063511,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613"
285,29,0,5,0,98,5,-42,0.198654360888946,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","0"
286,29,1,7,8,168,1,704,9.41625247996269,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
287,29,1,5,10,200,2,-233,0.655815561609541,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
288,29,1,4,6,476,3,-115,0.589574237237984,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
289,29,1,3,12,394,4,744,5.78362689803411,43,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
290,29,1,7,6,335,5,53,0.26732213961603,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
291,30,0,3,7,231,1,-778,4.50802874349445,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
292,30,0,8,6,325,2,484,2.41762569919755,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914","-0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
293,30,0,2,2,297,3,-294,0.386756123267812,42,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818"
294,30,0,1,6,178,4,-462,4.00700847105952,43,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834"
295,30,0,3,7,158,5,776,10.4006352542069,44,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
296,30,1,3,3,226,1,812,6.1660489630915,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184"
297,30,1,2,8,390,2,-924,3.59178257258573,41,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
298,30,1,10,1,286,3,780,2.74932177264299,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522"
299,30,1,6,4,282,4,847,5.5445914036284,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184","-0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
300,30,1,10,0,219,5,791,6.16259462589898,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","0"
301,31,0,7,8,662,1,-521,4.5426938613783,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267"
302,31,0,10,4,449,2,-488,5.55929759613038,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126","-0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
303,31,0,0,9,91,3,-51,1.40310959626389,42,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465"
304,31,0,3,9,92,4,-919,2.47533932145772,43,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337"
305,31,0,2,11,122,5,-12,0.17240767845601,44,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
306,31,1,7,10,261,1,1000,6.69983471751227,40,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603"
307,31,1,1,3,599,2,912,10.430478667024,41,"0.343249502380434","-0.146881709557787 0.196121407672383 -0.237524268273818"
308,31,1,7,12,154,3,-742,0.691224437310188,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834","-0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296"
309,31,1,5,5,230,4,956,16.0845170166121,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716","-0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
310,31,1,12,4,291,5,438,5.71422041156463,44,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337","0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808"
311,32,0,3,1,117,1,805,4.32255439887529,40,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818"
312,32,0,9,11,113,2,-617,3.52008228976828,41,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","-0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998 -0.180011186741267 0.238593336831808 0.383083899606603 0.738909279472613 0.927361439052296 0.0795602554057891"
313,32,0,9,0,109,3,-558,3.35675346350638,42,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465","0"
314,32,0,4,6,597,4,-622,0.687747762239737,43,"0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818","-0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126"
315,32,0,2,12,459,5,-783,0.740617256884602,44,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089 -0.372339216120998"
316,32,1,2,6,436,1,-44,0.450053227540267,40,"0.343249502380434 -0.146881709557787","0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
317,32,1,0,8,148,2,-291,0.129055386589378,41,"0","0.343249502380434 -0.146881709557787 0.196121407672383 -0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914"
318,32,1,3,10,1266,3,-862,6.30212551063122,42,"0.343249502380434 -0.146881709557787 0.196121407672383","-0.237524268273818 -0.0816369612166716 -0.122160276390184 -0.0243899410698834 -0.24256076338914 -0.0209406738588465 -0.198055306201126 -0.109942932434522 0.142776352275337 0.555652872488089"
